question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
q391,b391,e391,b,2,38;39;185;183,2019-10-30 05:09:31.433
q392,b392,e392,b,2,183;181;31;32,1969-12-31 23:59:59.999
q393,b393,e393,c,2,185;183;30;36;37,1969-12-31 23:59:59.999
q394,b394,e394,b,2,185;183;30;34;35,2019-10-30 05:09:36.911
q395,b395,e395,c,2,181;185;30;34;35,1969-12-31 23:59:59.999
q396,b396,e396,a,2,34;35;185;184,1969-12-31 23:59:59.999
q397,b397,e397,b,2,24;50;181;183,2019-10-30 05:21:28.182
q398,b398,e398,c,2,30;24;43;183;184,2019-10-30 05:21:29.796
q399,b399,e399,a,2,30;31;32;185;181,2019-10-30 05:21:31.407
q400,b400,e400,b,2,46;47;183;185,2019-10-30 05:21:33.087
q401,b401,e401,a,2,23;24;25;185;181,2019-10-30 05:21:34.666
q402,b402,e402,c,2,30;24;26;181;183,2019-10-30 05:21:36.298
q403,b403,e403,b,2,30;44;45;183;184,2019-10-30 05:21:37.950
q404,b404,e404,b,2,24;40;185;181,1969-12-31 23:59:59.999
q405,b405,e405,b,2,38;39;181;185,2019-10-30 05:21:41.208
q406,b406,e406,a,2,46;47;183;181,2019-10-30 05:21:42.832
q407,b407,e407,a,2,181;184;34;35,1969-12-31 23:59:59.999
q408,b408,e408,c,2,31;42;185;183,2019-10-30 05:21:44.448
q409,b409,e409,a,2,24;43;185;181,1969-12-31 23:59:59.999
q410,b410,e410,b,2,44;45;185;181,2019-10-30 05:21:47.686
q411,b411,e411,c,2,30;34;42;185;181,2019-10-30 05:21:49.288
q412,b412,e412,a,2,31;42;183;184,1969-12-31 23:59:59.999
q413,b413,e413,c,2,38;39;181;183,2019-10-30 05:21:52.885
q414,b414,e414,a,2,30;34;42;185;181,2019-10-30 05:21:54.519
q415,b415,e415,c,2,24;41;185;181,2019-10-30 05:21:56.265
q416,b416,e416,a,2,30;28;29;185;181,1969-12-31 23:59:59.999
q417,b417,e417,a,2,24;26;183;184,2019-10-30 05:21:59.673
q418,b418,e418,c,2,30;34;35;181;183,1969-12-31 23:59:59.999
q419,b419,e419,a,2,34;42;185;183,1969-12-31 23:59:59.999
q420,b420,e420,b,2,24;40;185;183,2019-10-30 05:22:04.664
q421,b421,e421,a,2,46;47;181;184,1969-12-31 23:59:59.999
q422,b422,e422,b,2,23;24;33;185;181,1969-12-31 23:59:59.999
q423,b423,e423,b,2,24;25;185;183,2019-10-30 05:24:37.892
q424,b424,e424,a,2,27;24;26;185;183,2019-10-30 05:24:39.490
q425,b425,e425,c,2,36;37;181;183,2019-10-30 05:24:41.530
q426,b426,e426,a,2,34;35;184;185,1969-12-31 23:59:59.999
q427,b427,e427,b,2,24;40;183;185,2019-10-30 05:24:45.046
q428,b428,e428,b,2,24;40;181;185,2019-10-30 05:24:46.851
q429,b429,e429,c,2,30;34;35;185;181,1969-12-31 23:59:59.999
q430,b430,e430,c,2,36;37;181;185,2019-10-30 05:24:48.505
q431,b431,e431,b,2,179;24;43;183;185,2019-10-30 05:24:50.333
q432,b432,e432,a,2,24;41;185;181,2019-10-30 05:24:51.928
q433,b433,e433,b,2,24;40;181;183,1969-12-31 23:59:59.999
q434,b434,e434,c,2,31;32;185;181,1969-12-31 23:59:59.999
q435,b435,e435,b,2,27;24;41;185;181,2019-10-30 05:24:56.883
q436,b436,e436,c,2,28;42;183;181,1969-12-31 23:59:59.999
q437,b437,e437,c,2,31;32;183;185,1969-12-31 23:59:59.999
q438,b438,e438,b,2,30;31;32;185;183,1969-12-31 23:59:59.999
q439,b439,e439,c,2,44;49;185;183,2019-10-30 05:25:03.603
q440,b440,e440,b,2,31;32;185;183,2019-10-30 05:25:05.354
q441,b441,e441,a,2,31;32;183;185,1969-12-31 23:59:59.999
q442,b442,e442,c,2,38;39;181;185,2019-10-30 05:25:06.937
q443,b443,e443,c,2,24;43;184;181,1969-12-31 23:59:59.999
q444,b444,e444,b,2,30;179;28;29;185;184,2019-10-30 05:25:10.271
q445,b445,e445,a,2,28;29;181;185,2019-10-30 05:25:11.950
q446,b446,e446,b,2,34;35;184;183,2019-10-30 05:25:13.554
q447,b447,e447,a,2,27;46;47;183;181,2019-10-30 05:25:15.419
q448,b448,e448,b,2,30;179;34;35;185;183,2019-10-30 05:25:17.181
q449,b449,e449,b,2,179;24;41;185;183,2019-10-30 05:25:18.824
q450,b450,e450,c,2,34;42;185;181,1969-12-31 23:59:59.999
q451,b451,e451,b,2,31;32;184;183,2019-10-30 05:25:20.565
q452,b452,e452,c,2,24;43;183;181,2019-10-30 05:27:47.527
q453,b453,e453,b,2,24;26;182;184,2019-10-30 05:27:49.281
q454,b454,e454,a,2,24;40;182;183,2019-10-30 05:27:51.025
q455,b455,e455,c,2,23;24;33;184;182,2019-10-30 05:27:52.659
q456,b456,e456,c,2,44;45;184;181,2019-10-30 05:27:54.378
q457,b457,e457,a,2,23;24;25;183;182,2019-10-30 05:27:56.137
q458,b458,e458,a,2,24;48;184;181,2019-10-30 05:27:57.941
q459,b459,e459,a,2,38;39;184;182,1969-12-31 23:59:59.999
q460,b460,e460,a,2,24;43;181;182,1969-12-31 23:59:59.999
q461,b461,e461,b,2,30;24;33;181;184,2019-10-30 05:28:01.742
q462,b462,e462,b,2,24;50;184;183,1969-12-31 23:59:59.999
q463,b463,e463,b,2,27;179;38;39;184;181,1969-12-31 23:59:59.999
q464,b464,e464,c,2,179;34;35;183;181,1969-12-31 23:59:59.999
q465,b465,e465,c,2,28;29;181;184,1969-12-31 23:59:59.999
q466,b466,e466,a,2,28;29;181;183,2019-10-30 05:28:09.934
q467,b467,e467,a,2,27;46;47;183;184,2019-10-30 05:28:11.797
q468,b468,e468,c,2,24;50;181;183,2019-10-30 05:28:13.592
q469,b469,e469,c,2,179;28;29;182;184,2019-10-30 05:28:15.352
q470,b470,e470,b,2,27;179;24;26;184;181,2019-10-30 05:28:16.987
q471,b471,e471,a,2,179;34;42;183;182,2019-10-30 05:28:18.739
q472,b472,e472,b,2,34;42;182;181,1969-12-31 23:59:59.999
q473,b473,e473,b,2,24;43;181;183,2019-10-30 05:28:22.111
q474,b474,e474,b,2,31;32;182;183,2019-10-30 05:28:23.860
q475,b475,e475,c,2,36;37;182;181,2019-10-30 05:28:25.684
q476,b476,e476,a,2,31;32;184;182,2019-10-30 05:28:27.330
q477,b477,e477,b,2,44;45;183;181,2019-10-30 05:28:28.941
q478,b478,e478,b,2,34;42;182;184,2019-10-30 05:28:30.582
q479,b479,e479,b,2,179;24;40;182;183,2019-10-30 05:28:32.266
q480,b480,e480,a,2,24;43;184;182,1969-12-31 23:59:59.999
q481,b481,e481,b,2,30;34;42;184;181,1969-12-31 23:59:59.999
q482,b482,e482,b,2,179;46;47;183;181,1969-12-31 23:59:59.999
q483,b483,e483,c,2,24;43;182;184,1969-12-31 23:59:59.999
q484,b484,e484,c,2,28;29;182;183,2019-09-16 11:52:06.068
q485,b485,e485,b,2,30;34;35;184;182,1969-12-31 23:59:59.999
q486,b486,e486,b,2,24;26;184;181,2019-09-16 11:52:11.688
q487,b487,e487,c,2,24;40;183;182,1969-12-31 23:59:59.999
q488,b488,e488,b,2,30;179;28;29;183;182,1969-12-31 23:59:59.999
q489,b489,e489,c,2,30;34;35;184;182,2019-09-16 11:52:22.820
q490,b490,e490,b,2,30;34;42;182;181,2019-09-16 11:52:27.387
q491,b491,e491,b,2,179;34;35;181;184,2019-09-16 11:52:30.140
q492,b492,e492,b,2,24;43;184;183,2019-09-16 11:52:33.051
q493,b493,e493,b,2,24;48;184;181,2019-09-16 11:52:35.960
q494,b494,e494,b,2,36;37;181;183,1969-12-31 23:59:59.999
q495,b495,e495,c,2,30;179;28;29;184;181,2019-09-16 11:52:41.925
q496,b496,e496,b,2,179;24;40;181;183,2019-09-16 11:52:44.635
q497,b497,e497,b,2,28;29;183;184,2019-09-16 11:52:47.501
q498,b498,e498,c,2,30;24;25;181;183,1969-12-31 23:59:59.999
q499,b499,e499,a,2,27;24;26;182;184,2019-09-16 11:52:53.324
q500,b500,e500,b,2,24;43;184;181,2019-09-16 11:52:56.187
q501,b501,e501,a,2,34;35;183;182,1969-12-31 23:59:59.999
q502,b502,e502,c,2,34;42;182;181,1969-12-31 23:59:59.999
q503,b503,e503,b,2,36;37;181;183,1969-12-31 23:59:59.999
q504,b504,e504,b,2,24;50;182;183,1969-12-31 23:59:59.999
q505,b505,e505,a,2,31;32;182;181,2019-09-16 11:53:10.277
q506,b506,e506,b,2,44;45;184;182,2019-09-16 11:53:13.144
q507,b507,e507,c,2,27;24;41;183;181,2019-09-16 11:53:15.925
q508,b508,e508,c,2,31;32;182;184,2019-09-16 11:53:18.782
q509,b509,e509,a,2,31;32;182;183,2019-09-16 11:53:21.761
q510,b510,e510,b,2,34;35;184;182,1969-12-31 23:59:59.999
q511,b511,e511,a,2,36;37;184;181,1969-12-31 23:59:59.999
q512,b512,e512,c,2,179;24;33;183;181,1969-12-31 23:59:59.999
q513,b513,e513,a,2,24;43;185;183,1969-12-31 23:59:59.999
q514,b514,e514,a,2,24;33;181;183,2019-10-30 05:22:27.637
q515,b515,e515,c,2,24;26;184;185,1969-12-31 23:59:59.999
q516,b516,e516,a,2,179;44;45;183;185,2019-10-30 05:22:31.307
q517,b517,e517,a,2,24;25;185;181,1969-12-31 23:59:59.999
q518,b518,e518,b,2,24;25;181;185,2019-10-30 05:22:32.957
q519,b519,e519,c,2,30;36;37;181;185,2019-10-30 05:22:34.761
q520,b520,e520,a,2,24;25;183;185,2019-10-30 05:22:36.537
q521,b521,e521,c,2,30;24;40;185;181,2019-10-30 05:22:38.253
q522,b522,e522,a,2,24;33;183;181,1969-12-31 23:59:59.999
q523,b523,e523,c,2,30;179;34;42;185;181,2019-10-30 05:22:39.990
q524,b524,e524,a,2,31;32;185;181,2019-10-30 05:22:41.735
q525,b525,e525,c,2,34;35;183;181,2019-10-30 05:22:43.579
q526,b526,e526,b,2,28;29;183;185,2019-10-30 05:22:45.252
q527,b527,e527,b,2,179;34;35;185;183,2019-10-30 05:22:46.946
q528,b528,e528,b,2,30;24;40;185;183,2019-10-30 05:22:48.727
q529,b529,e529,b,2,30;24;50;185;183,2019-10-30 05:22:50.541
q530,b530,e530,a,2,31;32;185;183,2019-10-30 05:22:52.310
q531,b531,e531,b,2,34;35;181;185,2019-10-30 05:22:53.930
q532,b532,e532,b,2,24;50;184;181,2019-10-30 05:22:55.753
q533,b533,e533,a,2,30;28;29;184;185,1969-12-31 23:59:59.999
q534,b534,e534,a,2,34;42;181;185,2019-10-30 05:22:57.968
q535,b535,e535,c,2,34;35;183;184,1969-12-31 23:59:59.999
q536,b536,e536,a,2,30;179;38;39;183;181,1969-12-31 23:59:59.999
q537,b537,e537,b,2,24;40;185;183,1969-12-31 23:59:59.999
q538,b538,e538,b,2,31;32;185;183,2019-10-30 05:23:05.149
q539,b539,e539,a,2,179;34;35;181;185,2019-10-30 05:23:07.025
q540,b540,e540,b,2,28;45;184;183,2019-10-30 05:23:08.754
q541,b541,e541,b,2,30;31;32;183;181,2019-06-24 08:46:44.283
q542,b542,e542,c,2,30;31;49;182;184,2019-06-24 08:46:46.127
q543,b543,e543,b,2,24;50;182;183,2019-06-24 08:46:47.944
q544,b544,e544,c,2,34;42;184;182,1969-12-31 23:59:59.999
q545,b545,e545,b,2,30;179;38;39;184;181,2019-06-24 08:46:51.435
q546,b546,e546,c,2,30;34;35;183;182,2019-06-24 08:46:53.309
q547,b547,e547,a,2,27;179;28;29;184;181,2019-06-24 08:46:55.112
q548,b548,e548,a,2,30;24;43;182;184,1969-12-31 23:59:59.999
q549,b549,e549,b,2,44;45;182;181,1969-12-31 23:59:59.999
q550,b550,e550,a,2,24;41;181;184,2019-06-24 08:46:58.785
q551,b551,e551,a,2,28;29;184;183,1969-12-31 23:59:59.999
q552,b552,e552,b,2,36;37;184;181,2019-06-24 08:47:02.306
q553,b553,e553,b,2,24;40;181;183,2019-06-24 08:47:04.096
q554,b554,e554,c,2,30;34;35;184;181,2019-06-24 08:47:06.011
q555,b555,e555,c,2,27;36;37;181;183,2019-06-24 08:47:07.802
q556,b556,e556,c,2,30;24;40;183;184,1969-12-31 23:59:59.999
q557,b557,e557,a,2,38;39;181;183,1969-12-31 23:59:59.999
q558,b558,e558,b,2,24;40;182;184,2019-06-24 08:47:13.357
q559,b559,e559,c,2,30;31;32;184;181,2019-06-24 08:47:15.435
q560,b560,e560,c,2,179;34;42;183;182,1969-12-31 23:59:59.999
q561,b561,e561,b,2,38;39;182;181,2019-06-24 08:47:19.285
q562,b562,e562,c,2,30;31;32;181;183,1969-12-31 23:59:59.999
q563,b563,e563,a,2,30;34;35;182;183,2019-06-24 08:47:22.997
q564,b564,e564,b,2,24;43;181;182,1969-12-31 23:59:59.999
q565,b565,e565,b,2,36;37;184;182,2019-06-24 08:47:24.861
q566,b566,e566,b,2,24;43;183;181,2019-10-17 02:18:39.838
q567,b567,e567,b,2,24;26;184;182,1969-12-31 23:59:59.999
q568,b568,e568,a,2,24;25;182;183,2019-10-17 02:18:41.453
q569,b569,e569,a,2,24;48;182;183,1969-12-31 23:59:59.999
q570,b570,e570,c,2,24;40;184;181,2019-10-17 02:18:44.669
q571,b571,e571,c,2,30;24;40;183;182,1969-12-31 23:59:59.999
q572,b572,e572,b,2,30;31;32;184;181,1969-12-31 23:59:59.999
q573,b573,e573,c,2,46;47;184;182,1969-12-31 23:59:59.999
q574,b574,e574,a,2,24;40;182;181,2019-10-17 02:18:51.365
q575,b575,e575,b,2,24;41;181;184,2019-10-17 02:18:53.014
q576,b576,e576,c,2,24;26;184;183,2019-10-17 02:18:54.689
q577,b577,e577,b,2,179;28;29;184;181,2019-10-17 02:18:56.343
q578,b578,e578,c,2,24;40;181;183,2019-10-17 02:18:57.981
q579,b579,e579,c,2,28;29;184;181,1969-12-31 23:59:59.999
q580,b580,e580,a,2,24;25;181;183,2019-10-17 02:19:01.407
q581,b581,e581,b,2,24;26;183;184,2019-10-17 02:19:03.101
q582,b582,e582,c,2,34;35;181;183,1969-12-31 23:59:59.999
q583,b583,e583,a,2,30;44;45;182;184,2019-10-17 02:19:06.539
q584,b584,e584,a,2,27;24;43;184;181,2019-10-17 02:19:08.225
q585,b585,e585,c,2,24;33;183;182,1969-12-31 23:59:59.999
q586,b586,e586,b,2,34;42;182;181,1969-12-31 23:59:59.999
q587,b587,e587,c,2,36;37;181;183,1969-12-31 23:59:59.999
q588,b588,e588,a,2,24;25;182;183,1969-12-31 23:59:59.999
q589,b589,e589,a,2,44;45;182;181,2019-10-17 02:19:16.369
q590,b590,e590,c,2,31;37;184;182,2019-10-17 02:19:18.003
q591,b591,e591,b,2,28;29;183;181,2019-10-17 02:19:19.693
q592,b592,e592,a,2,30;34;35;182;184,2019-10-17 02:19:21.425
q593,b593,e593,c,2,31;32;182;183,2019-10-17 02:19:23.083
q594,b594,e594,a,2,24;50;184;181,1969-12-31 23:59:59.999
q595,b595,e595,c,2,27;24;25;184;181,1969-12-31 23:59:59.999
q596,b596,e596,b,2,24;33;183;181,2019-10-30 05:30:14.525
q597,b597,e597,a,2,24;41;182;184,2019-10-30 05:30:16.217
q598,b598,e598,c,2,24;48;182;183,1969-12-31 23:59:59.999
q599,b599,e599,a,2,24;50;184;182,2019-10-30 05:30:19.553
q600,b600,e600,c,2,23;24;33;184;181,1969-12-31 23:59:59.999
q601,b601,e601,c,2,24;33;183;182,2019-10-30 05:30:22.837
q602,b602,e602,a,2,24;40;184;181,1969-12-31 23:59:59.999
q603,b603,e603,a,2,24;40;184;182,1969-12-31 23:59:59.999
q604,b604,e604,a,2,24;25;182;181,2019-10-30 05:30:27.785
q605,b605,e605,b,2,38;37;181;184,2019-10-30 05:30:29.460
q606,b606,e606,a,2,36;37;184;183,2019-10-30 05:30:31.193
q607,b607,e607,a,2,34;35;184;181,2019-10-30 05:30:32.813
q608,b608,e608,b,2,179;44;45;181;183,1969-12-31 23:59:59.999
q609,b609,e609,b,2,38;39;184;181,2019-10-30 05:30:36.113
q610,b610,e610,a,2,30;38;39;181;183,1969-12-31 23:59:59.999
q611,b611,e611,b,2,24;26;183;184,1969-12-31 23:59:59.999
q612,b612,e612,c,2,28;29;181;183,2019-10-30 05:30:41.303
q613,b613,e613,b,2,31;32;182;184,1969-12-31 23:59:59.999
q614,b614,e614,c,2,24;43;184;181,1969-12-31 23:59:59.999
q615,b615,e615,a,2,30;31;32;183;182,2019-10-30 05:30:46.293
q616,b616,e616,c,2,36;37;182;181,1969-12-31 23:59:59.999
q617,b617,e617,b,2,30;31;32;183;181,1969-12-31 23:59:59.999
q618,b618,e618,a,2,38;39;182;183,1969-12-31 23:59:59.999
q619,b619,e619,b,2,24;40;182;181,1969-12-31 23:59:59.999
q620,b620,e620,b,2,36;37;184;182,1969-12-31 23:59:59.999
q621,b621,e621,a,2,23;24;25;183;181,1969-12-31 23:59:59.999
q622,b622,e622,c,2,34;35;182;184,2019-10-30 05:30:56.584
q623,b623,e623,a,2,24;41;182;183,2019-10-30 05:30:58.268
q624,b624,e624,c,2,31;32;184;182,2019-10-30 05:31:00.199
q625,b625,e625,b,2,34;35;184;181,1969-12-31 23:59:59.999
q626,b626,e626,a,2,23;24;33;183;181,1969-12-31 23:59:59.999
q627,b627,e627,b,2,24;26;182;184,1969-12-31 23:59:59.999
q628,b628,e628,a,2,179;44;45;182;183,2019-06-24 09:19:26.352
q629,b629,e629,a,2,28;29;184;182,2019-06-24 09:19:28.182
q630,b630,e630,c,2,28;29;184;181,1969-12-31 23:59:59.999
q631,b631,e631,a,2,24;26;183;182,2019-06-24 09:19:32.002
q632,b632,e632,b,2,24;41;184;181,2019-06-24 09:19:33.886
q633,b633,e633,c,2,30;28;29;184;182,1969-12-31 23:59:59.999
q634,b634,e634,a,2,38;39;182;181,2019-06-24 09:19:37.609
q635,b635,e635,b,2,30;44;45;181;184,1969-12-31 23:59:59.999
q636,b636,e636,c,2,31;32;184;183,2019-06-24 09:19:41.251
q637,b637,e637,a,2,30;34;35;181;183,2019-06-24 09:19:43.055
q638,b638,e638,b,2,34;42;184;181,2019-06-24 09:19:44.879
q639,b639,e639,b,2,51;24;33;181;183,2019-06-24 09:19:47.130
q640,b640,e640,a,2,24;26;183;184,2019-06-24 09:19:49.008
q641,b641,e641,a,2,44;45;181;183,2019-06-24 09:19:50.914
q642,b642,e642,c,2,30;179;31;32;182;184,2019-06-24 09:19:52.689
q643,b643,e643,c,2,28;37;184;181,1969-12-31 23:59:59.999
q644,b644,e644,a,2,24;25;183;182,2019-06-24 09:19:56.662
q645,b645,e645,a,2,34;32;182;181,2019-06-24 09:19:58.583
q646,b646,e646,a,2,28;37;181;183,2019-06-24 09:20:00.424
q647,b647,e647,c,2,27;46;47;183;182,1969-12-31 23:59:59.999
q648,b648,e648,c,2,30;44;45;182;181,2019-06-24 09:20:04.065
q649,b649,e649,a,2,31;32;184;182,1969-12-31 23:59:59.999
q650,b650,e650,b,2,179;24;48;183;181,2019-06-24 09:20:08.093
q651,b651,e651,a,2,31;32;182;184,2019-06-24 09:20:10.072
q652,b652,e652,c,2,31;32;182;183,1969-12-31 23:59:59.999
q653,b653,e653,a,2,24;40;184;181,2019-06-24 09:20:14.034
q654,b654,e654,b,2,23;24;25;183;181,2019-03-22 09:56:40.985
q655,b655,e655,a,2,30;24;26;182;183,2019-03-22 09:56:42.643
q656,b656,e656,b,2,23;24;25;184;183,2019-03-22 09:56:44.315
q657,b657,e657,a,2,27;179;28;45;181;182,2019-03-22 09:56:45.927
q658,b658,e658,a,2,30;179;31;32;181;183,2019-03-22 09:56:47.606
q659,b659,e659,b,2,23;24;33;182;184,2019-03-22 09:56:49.239
q660,b660,e660,b,2,30;179;34;35;183;182,2019-03-22 09:56:50.800
q661,b661,e661,c,2,30;28;49;181;182,2019-03-22 09:56:52.510
q662,b662,e662,c,2,23;24;33;181;183,2019-03-22 09:56:54.060
q663,b663,e663,b,2,36;37;183;182,2019-03-22 09:56:55.904
q664,b664,e664,a,2,38;39;182;181,2019-03-22 09:56:57.508
q665,b665,e665,b,2,24;26;181;183,2019-03-22 09:56:59.265
q666,b666,e666,a,2,24;40;182;181,1969-12-31 23:59:59.999
q667,b667,e667,c,2,38;37;182;181,2019-03-22 09:57:03.142
q668,b668,e668,c,2,30;24;40;183;181,2019-03-22 09:57:05.265
q669,b669,e669,c,2,24;41;183;182,1969-12-31 23:59:59.999
q670,b670,e670,a,2,179;34;42;182;183,1969-12-31 23:59:59.999
q671,b671,e671,a,2,30;34;35;182;183,1969-12-31 23:59:59.999
q672,b672,e672,c,2,24;40;182;183,1969-12-31 23:59:59.999
q673,b673,e673,a,2,30;36;32;183;182,1969-12-31 23:59:59.999
q674,b674,e674,c,2,30;31;32;181;182,1969-12-31 23:59:59.999
q675,b675,e675,a,2,24;25;182;183,1969-12-31 23:59:59.999
q676,b676,e676,c,2,31;32;182;183,2019-03-22 09:57:18.345
q677,b677,e677,b,2,31;32;181;182,1969-12-31 23:59:59.999
q678,b678,e678,b,2,38;37;182;183,2019-03-22 09:57:21.697
q679,b679,e679,a,2,28;29;183;181,1969-12-31 23:59:59.999
q680,b680,e680,a,2,24;33;182;184,1969-12-31 23:59:59.999
q681,b681,e681,a,2,24;26;182;183,2017-12-29 15:59:19.987
q682,b682,e682,c,2,31;32;184;182,2017-12-29 15:59:22.402
q683,b683,e683,b,2,38;39;184;181,1969-12-31 23:59:59.999
q684,b684,e684,b,2,24;50;183;182,2017-12-29 15:59:27.226
q685,b685,e685,c,2,23;24;25;184;181,2017-12-29 15:59:29.774
q686,b686,e686,b,2,30;179;38;39;184;182,2017-12-29 15:59:32.005
q687,b687,e687,c,2,24;43;182;181,2017-12-29 15:59:34.230
q688,b688,e688,a,2,31;32;181;184,1969-12-31 23:59:59.999
q689,b689,e689,a,2,38;39;184;183,1969-12-31 23:59:59.999
q690,b690,e690,a,2,31;32;184;181,1969-12-31 23:59:59.999
q691,b691,e691,c,2,24;50;181;183,2017-12-29 15:59:43.486
q692,b692,e692,c,2,179;44;45;184;181,2017-12-29 15:59:45.784
q693,b693,e693,a,2,34;35;181;183,1969-12-31 23:59:59.999
q694,b694,e694,b,2,30;31;42;183;184,1969-12-31 23:59:59.999
q695,b695,e695,a,2,30;28;29;181;183,2017-12-29 15:59:53.424
q696,b696,e696,c,2,27;44;45;182;184,1969-12-31 23:59:59.999
q697,b697,e697,a,2,30;34;42;181;184,1969-12-31 23:59:59.999
q698,b698,e698,b,2,30;24;25;183;182,2017-12-29 15:59:58.155
q699,b699,e699,a,2,30;28;37;182;181,1969-12-31 23:59:59.999
q700,b700,e700,a,2,179;24;50;183;181,1969-12-31 23:59:59.999
q701,b701,e701,a,2,44;45;182;183,1969-12-31 23:59:59.999
q702,b702,e702,c,2,28;29;181;182,1969-12-31 23:59:59.999
q703,b703,e703,a,2,38;39;184;182,2017-12-29 16:00:05.139
q704,b704,e704,b,2,38;39;183;181,1969-12-31 23:59:59.999
q705,b705,e705,a,2,24;40;182;184,2017-12-29 16:00:10.364
q706,b706,e706,a,2,24;26;182;183,2017-12-29 16:00:12.726
q707,b707,e707,a,2,179;28;29;184;182,1969-12-31 23:59:59.999
q708,b708,e708,a,2,28;29;184;181,2017-12-29 16:00:20.471
q709,b709,e709,c,2,179;24;25;183;181,1969-12-31 23:59:59.999
q710,b710,e710,a,2,179;28;29;183;184,2019-07-26 07:21:04.465
q711,b711,e711,a,2,24;50;185;183,1969-12-31 23:59:59.999
q712,b712,e712,c,2,23;24;25;181;183,1969-12-31 23:59:59.999
q713,b713,e713,b,2,38;39;184;185,2019-07-26 07:21:11.366
q714,b714,e714,a,2,30;24;33;183;185,2019-07-26 07:21:13.683
q715,b715,e715,c,2,30;34;35;181;185,1969-12-31 23:59:59.999
q716,b716,e716,b,2,24;26;184;185,2019-07-26 07:21:18.022
q717,b717,e717,a,2,30;31;32;184;183,2019-07-26 07:21:20.282
q718,b718,e718,c,2,31;32;183;185,2019-07-26 07:21:22.982
q719,b719,e719,b,2,44;45;181;185,1969-12-31 23:59:59.999
q720,b720,e720,a,2,28;29;181;183,2019-07-26 07:21:27.534
q721,b721,e721,c,2,179;34;42;185;181,2019-07-26 07:21:30.002
q722,b722,e722,a,2,51;24;33;185;181,2019-07-26 07:21:32.397
q723,b723,e723,a,2,24;41;183;181,1969-12-31 23:59:59.999
q724,b724,e724,a,2,31;42;183;185,1969-12-31 23:59:59.999
q725,b725,e725,a,2,31;32;185;183,1969-12-31 23:59:59.999
q726,b726,e726,a,2,46;47;185;183,2019-07-26 07:21:42.466
q727,b727,e727,a,2,24;26;185;183,2019-07-26 07:21:44.920
q728,b728,e728,b,2,44;45;183;185,1969-12-31 23:59:59.999
q729,b729,e729,b,2,27;36;37;183;181,2019-07-26 07:21:49.268
q730,b730,e730,a,2,28;29;181;185,1969-12-31 23:59:59.999
q731,b731,e731,b,2,24;43;185;184,2019-07-26 07:21:54.419
q732,b732,e732,c,2,36;37;181;185,1969-12-31 23:59:59.999
q733,b733,e733,c,2,31;32;184;183,1969-12-31 23:59:59.999
q734,b734,e734,a,2,44;45;183;181,2019-07-26 07:22:01.710
q735,b735,e735,b,2,38;39;185;183,2019-07-26 07:22:03.964
q736,b736,e736,a,2,24;40;184;183,2019-07-26 07:22:06.219
q737,b737,e737,c,2,27;179;44;45;184;185,1969-12-31 23:59:59.999
q738,b738,e738,c,2,30;34;35;184;183,1969-12-31 23:59:59.999
q739,b739,e739,a,2,30;24;25;182;181,2017-12-29 16:01:31.792
q740,b740,e740,b,2,24;43;182;181,2017-12-29 16:01:33.976
q741,b741,e741,b,2,27;38;39;183;182,2017-12-29 16:01:36.176
q742,b742,e742,b,2,30;24;45;183;184,1969-12-31 23:59:59.999
q743,b743,e743,b,2,24;33;182;181,2017-12-29 16:01:40.609
q744,b744,e744,c,2,31;32;183;182,2017-12-29 16:01:42.962
q745,b745,e745,a,2,27;24;43;182;181,2017-12-29 16:01:45.234
q746,b746,e746,c,2,24;41;183;182,1969-12-31 23:59:59.999
q747,b747,e747,c,2,24;26;181;182,2017-12-29 16:01:47.630
q748,b748,e748,a,2,38;39;181;182,1969-12-31 23:59:59.999
q749,b749,e749,a,2,24;41;183;184,2017-12-29 16:01:51.912
q750,b750,e750,a,2,31;32;183;182,2017-12-29 16:01:54.253
q751,b751,e751,a,2,46;47;182;181,2017-12-29 16:01:56.410
q752,b752,e752,c,2,36;37;182;181,2017-12-29 16:01:58.578
q753,b753,e753,a,2,28;29;183;182,1969-12-31 23:59:59.999
q754,b754,e754,a,2,28;29;183;184,2017-12-29 16:02:03.127
q755,b755,e755,a,2,44;45;182;181,2017-12-29 16:02:05.194
q756,b756,e756,a,2,24;50;183;182,2017-12-29 16:02:07.501
q757,b757,e757,c,2,24;40;182;181,2017-12-29 16:02:09.742
q758,b758,e758,c,2,30;34;42;182;183,1969-12-31 23:59:59.999
q759,b759,e759,c,2,30;34;42;181;182,2017-12-29 16:02:14.306
q760,b760,e760,b,2,23;24;33;181;182,1969-12-31 23:59:59.999
q761,b761,e761,c,2,30;24;41;184;183,1969-12-31 23:59:59.999
q762,b762,e762,b,2,30;44;45;183;182,2017-12-29 16:02:19.156
q763,b763,e763,c,2,30;34;35;183;184,2017-12-29 16:02:21.383
q764,b764,e764,b,2,23;24;25;183;181,1969-12-31 23:59:59.999
q765,b765,e765,b,2,31;32;183;185,1969-12-31 23:59:59.999
q766,b766,e766,a,2,24;41;185;183,1969-12-31 23:59:59.999
q767,b767,e767,c,2,24;48;181;183,1969-12-31 23:59:59.999
q768,b768,e768,a,2,31;32;184;185,2019-07-26 07:29:53.296
q769,b769,e769,b,2,23;24;25;183;185,1969-12-31 23:59:59.999
